conceptId,lang,role,label
esrs_AmountOfSubstancesOfVeryHighConcernThatLeaveFacilitiesAsPartOfProducts,en,http://www.xbrl.org/2003/role/label,Amount of substances of very high concern that leave facilities as part of products
esrs_AmountOfSubstancesOfVeryHighConcernThatLeaveFacilitiesAsProducts,en,http://www.xbrl.org/2003/role/label,Amount of substances of very high concern that leave facilities as products
esrs_AmountOfSubstancesOfVeryHighConcernThatLeaveFacilitiesAsServices,en,http://www.xbrl.org/2003/role/label,Amount of substances of very high concern that leave facilities as services
esrs_AmountPaidForMembershipToLobbyingAssociations,en,http://www.xbrl.org/2003/role/label,Amount paid for membership to lobbying associations
esrs_AmountPaidForMembershipToLobbyingAssociations,en,http://www.xbrl.org/2003/role/totalLabel,Total amount paid for membership to lobbying associations
esrs_AnimalWelfareMember,en,http://www.xbrl.org/2003/role/label,Animal welfare [member]
esrs_AnticipatedFinancialEffectsForAssetsAndBusinessActivitiesAtMaterialPhysicalRiskHaveBeenAssessed,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects for assets and business activities at material physical risk have been assessed
esrs_AnticipatedFinancialEffectsFromMaterialBiodiversityAndEcosystemrelatedRisksAndOpportunitiesTimeHorizonsAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material biodiversity and ecosystem-related risks and opportunities - time horizons [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialBiodiversityAndEcosystemrelatedRisksAndOpportunitiesTimeHorizonsLineItems,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material biodiversity and ecosystem-related risks and opportunities - time horizons [line items]
esrs_AnticipatedFinancialEffectsFromMaterialBiodiversityAndEcosystemrelatedRisksAndOpportunitiesTimeHorizonsTable,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material biodiversity and ecosystem-related risks and opportunities - time horizons [table]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical and transition risks [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksAndPotentialClimaterelatedOpportunitiesAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical and transition risks and potential climate-related opportunities [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksAndPotentialClimaterelatedOpportunitiesRealEstateAssetsAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical and transition risks and potential climate-related opportunities - real estate assets [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksDetailedAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical and transition risks - detailed [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksDetailedLineItems,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical and transition risks - detailed [line items]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksDetailedTable,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical and transition risks - detailed [table]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksPercentageOfNetRevenueAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical and transition risks - percentage of net revenue [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksPercentageOfNetRevenueGeneralAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical and transition risks - percentage of net revenue - general [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksPercentageOfNetRevenueLineItems,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical and transition risks - percentage of net revenue [line items]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksPercentageOfNetRevenueTable,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical and transition risks - percentage of net revenue [table]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalRisksAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical risks [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalRisksGeneralAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical risks - general [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalRisksLineItems,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical risks [line items]
esrs_AnticipatedFinancialEffectsFromMaterialPhysicalRisksTable,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material physical risks [table]
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material pollution-related risks and opportunities [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesLineItems,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material pollution-related risks and opportunities [line items]
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTable,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material pollution-related risks and opportunities [table]
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material pollution-related risks and opportunities - time horizons [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsGeneralAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material pollution-related risks and opportunities - time horizons - general [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsLineItems,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material pollution-related risks and opportunities - time horizons [line items]
esrs_AnticipatedFinancialEffectsFromMaterialPollutionrelatedRisksAndOpportunitiesTimeHorizonsTable,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material pollution-related risks and opportunities - time horizons [table]
esrs_AnticipatedFinancialEffectsFromMaterialResourceUseAndCircularEconomyrelatedRisksAndOpportunitiesTimeHorizonsAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material resource use and circular economy-related risks and opportunities - time horizons [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialResourceUseAndCircularEconomyrelatedRisksAndOpportunitiesTimeHorizonsLineItems,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material resource use and circular economy-related risks and opportunities - time horizons [line items]
esrs_AnticipatedFinancialEffectsFromMaterialResourceUseAndCircularEconomyrelatedRisksAndOpportunitiesTimeHorizonsTable,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material resource use and circular economy-related risks and opportunities - time horizons [table]
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksAndPotentialClimaterelatedOpportunitiesAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material transition risks and potential climate-related opportunities [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksAndPotentialClimaterelatedOpportunitiesGeneralAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material transition risks and potential climate-related opportunities - general [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksAndPotentialClimaterelatedOpportunitiesLineItems,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material transition risks and potential climate-related opportunities [line items]
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksAndPotentialClimaterelatedOpportunitiesTable,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material transition risks and potential climate-related opportunities [table]
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material transition risks - real estate assets [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsGeneralAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material transition risks - real estate assets - general [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsLineItems,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material transition risks - real estate assets [line items]
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsTable,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material transition risks - real estate assets [table]
esrs_AnticipatedFinancialEffectsFromMaterialWaterAndMarineResourcesRelatedRisksAndOpportunitiesTimeHorizonsAbstract,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material water and marine resources-related risks and opportunities - time horizons [abstract]
esrs_AnticipatedFinancialEffectsFromMaterialWaterAndMarineResourcesRelatedRisksAndOpportunitiesTimeHorizonsLineItems,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material water and marine resources-related risks and opportunities - time horizons [line items]
esrs_AnticipatedFinancialEffectsFromMaterialWaterAndMarineResourcesrelatedRisksAndOpportunitiesTimeHorizonsTable,en,http://www.xbrl.org/2003/role/label,Anticipated financial effects from material water and marine resources-related risks and opportunities - time horizons [table]
esrs_AnticorruptionAndAntibriberyTrainingDeliveryMethod,en,http://www.xbrl.org/2003/role/label,Anti-corruption and anti-bribery training delivery method
esrs_ApplicationOfCarbonPricingSchemesAbstract,en,http://www.xbrl.org/2003/role/label,Application of carbon pricing schemes [abstract]
esrs_ApplicationOfCarbonPricingSchemesLineItems,en,http://www.xbrl.org/2003/role/label,Application of carbon pricing schemes [line items]
esrs_ApplicationOfCarbonPricingSchemesTable,en,http://www.xbrl.org/2003/role/label,Application of carbon pricing schemes [table]
esrs_ApproximateValueOfGHGEmissionsCoveredByInternalCarbonPricingSchemeMember,en,http://www.xbrl.org/2003/role/label,Approximate value of GHG emissions covered by internal carbon pricing scheme [member]
esrs_AreaCoveredByInvasiveAlienSpecies,en,http://www.xbrl.org/2003/role/label,Area covered by invasive alien species
esrs_AreaOfSitesOwnedLeasedOrManagedInOrNearProtectedAreasOrKeyBiodiversityAreasThatUndertakingIsNegativelyAffecting,en,http://www.xbrl.org/2003/role/label,"Area of sites owned, leased or managed in or near protected areas or key biodiversity areas that undertaking is negatively affecting"
esrs_AssessmentIncludesEcosystemServicesThatAreDisruptedOrLikelyToBeDisrupted,en,http://www.xbrl.org/2003/role/label,Assessment includes ecosystem services that are disrupted or likely to be disrupted
esrs_AssessmentOfAssetsAndBusinessActivitiesConsideredToBeAtMaterialPhysicalRiskReliesOnOrIsPartOfProcessToDetermineMaterialPhysicalRiskAndToDetermineClimateScenarios,en,http://www.xbrl.org/2003/role/label,Assessment of assets and business activities considered to be at material physical risk relies on or is part of process to determine material physical risk and to determine climate scenarios
esrs_AssessmentOfAssetsAndBusinessActivitiesConsideredToBeAtMaterialTransitionRiskReliesOnOrIsPartOfProcessToDetermineMaterialTransitionRisksAndToDetermineScenarios,en,http://www.xbrl.org/2003/role/label,Assessment of assets and business activities considered to be at material transition risk relies on or is part of process to determine material transition risks and to determine scenarios
esrs_Assets,en,http://www.xbrl.org/2003/role/label,Assets
esrs_AssetsAndActivitiesHaveBeenScreenedInOrderToIdentifyActualAndPotentialImpactsRisksAndOpportunitiesInOwnOperationsAndUpstreamAndDownstreamValueChain,en,http://www.xbrl.org/2003/role/label,"Assets and activities have been screened in order to identify actual and potential impacts, risks and opportunities in own operations and upstream and downstream value chain"
esrs_AssetsAndActivitiesHaveBeenScreenedInOrderToIdentifyActualAndPotentialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesInOwnOperationsAndUpstreamAndDownstreamValueChain,en,http://www.xbrl.org/2003/role/label,"Assets and activities have been screened in order to identify actual and potential water and marine resources-related impacts, risks and opportunities in own operations and upstream and downstream value chain"
esrs_AssetsAndBusinessActivitiesThatAreIncompatibleWithOrNeedSignificantEffortsToBeCompatibleWithTransitionToClimateneutralEconomyHaveBeenIdentified,en,http://www.xbrl.org/2003/role/label,Assets and business activities that are incompatible with or need significant efforts to be compatible with transition to climate-neutral economy have been identified
esrs_AssetsAtAcuteMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,en,http://www.xbrl.org/2003/role/label,Assets at acute material physical risk before considering climate change adaptation actions
esrs_AssetsAtChronicMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,en,http://www.xbrl.org/2003/role/label,Assets at chronic material physical risk before considering climate change adaptation actions
esrs_AssetsAtMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,en,http://www.xbrl.org/2003/role/label,Assets at material physical risk before considering climate change adaptation actions
esrs_AssetsAtMaterialTransitionRiskBeforeConsideringClimateMitigationActions,en,http://www.xbrl.org/2003/role/label,Assets at material transition risk before considering climate mitigation actions
esrs_AtLeast25000KmOfFreeflowingRiversAreRestoredMember,en,http://www.xbrl.org/2003/role/label,"At least 25,000 km of free-flowing rivers are restored [member]"
