name,id,type,substitutionGroup,balance,abstract,nillable
PercentageOfNonemployeesInOwnWorkforceWhoseWorkingConditionsAndTermsOfEmploymentAreDeterminedOrInfluencedByCollectiveBargainingAgreements,,dtr-types:percentItemType,,,,
MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesLineItems,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToClimateChangeMitigationAndAdaptationAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToClimateChangeMitigationAndAdaptationLineItems,,xbrli:stringItemType,,,,
RolesAndResponsibilitiesOfAdministrativeManagementAndSupervisoryBodiesDetailedAbstract,,xbrli:stringItemType,,,,
RolesAndResponsibilitiesOfAdministrativeManagementAndSupervisoryBodiesDetailedLineItems,,xbrli:stringItemType,,,,
PercentageOfMembersOfAdministrativeManagementAndSupervisoryBodiesByGenderAbstract,,xbrli:stringItemType,,,,
PercentageOfMembersOfAdministrativeManagementAndSupervisoryBodiesByGenderLineItems,,xbrli:stringItemType,,,,
YearWhenKeyActionIsToBeCompleted,,xbrli:gYearItemType,,,,
OtherLongtermTimeHorizonInYearsCountedFromReportingPeriod,,xbrli:integerItemType,,,,
OtherMediumtermTimeHorizonInYearsCountedFromReportingPeriod,,xbrli:integerItemType,,,,
NameOrIdentifierOfRelatedImpactsRisksAndOpportunities,,xbrli:stringItemType,,,,
GroundsForDiscriminationThatAreSpecificallyCoveredByPolicy,,enum2:enumerationSetItemType,,,,
StatusOfKeyAction,,enum2:enumerationItemType,,,,
MarketBasedGreenhouseGasEmissions,,dtr-types:ghgEmissionsItemType,,,,
LocationBasedGreenhouseGasEmissions,,dtr-types:ghgEmissionsItemType,,,,
GrossMarketBasedScope2GreenhouseGasEmissions,,dtr-types:ghgEmissionsItemType,,,,
GrossLocationBasedScope2GreenhouseGasEmissions,,dtr-types:ghgEmissionsItemType,,,,
GrossScope3GreenhouseGasEmissions,,dtr-types:ghgEmissionsItemType,,,,
GrossScope1GreenhouseGasEmissions,,dtr-types:ghgEmissionsItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToValueChainWorkersLineItems,,xbrli:stringItemType,,,,
UndertakingHasSupplierCodeOfConduct,,xbrli:booleanItemType,,,,
DisclosureOfExtentOfUseAndQualityCriteriaUsedForCarbonCreditsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfCalculationAssumptionsMethodologiesAndFrameworksAppliedGHGRemovalsAndStorageExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfPotentialToBenefitFromMaterialClimaterelatedOpportunitiesExplanatory,,dtr-types:textBlockItemType,,,,
EnergyConsumptionFromActivitiesInHighClimateImpactSectors,,dtr-types:energyItemType,,,,
ResultsOfResilienceAnalysisAbstract,,xbrli:stringItemType,,,,
ResultsOfResilienceAnalysisLineItems,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToClimateChangeMitigationAndAdaptationTargetsNotAdoptedAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToClimateChangeMitigationAndAdaptationTargetsNotAdoptedLineItems,,xbrli:stringItemType,,,,
SustainabilityMattersAddressedByPolicyForClimateChange,,enum2:enumerationSetItemType,,,,
AnticipatedFinancialEffectsFromMaterialBiodiversityAndEcosystemrelatedRisksAndOpportunitiesTimeHorizonsLineItems,,xbrli:stringItemType,,,,
DescriptionOfMaterialRisksAndOrOpportunitiesResultingFromMaterialityAssessmentExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfMaterialImpactsResultingFromMaterialityAssessmentExplanatory,,dtr-types:textBlockItemType,,,,
MicroplasticsUsed,,dtr-types:massItemType,,,,
MaterialImpactsRelatedToEcosystemsAbstract,,xbrli:stringItemType,,,,
MaterialImpactsRelatedToEcosystemsLineItems,,xbrli:stringItemType,,,,
StateOfSpeciesMetricsReferredToInE1E2E3OrE5Abstract,,xbrli:stringItemType,,,,
StateOfSpeciesMetricsReferredToInE1E2E3OrE5LineItems,,xbrli:stringItemType,,,,
AnticipatedFinancialEffectsFromMaterialBiodiversityAndEcosystemrelatedRisksAndOpportunitiesTimeHorizonsAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToBiodiversityAndEcosystemsTargetsNotAdoptedAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToBiodiversityAndEcosystemsTargetsNotAdoptedLineItems,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToBiodiversityAndEcosystemsAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToBiodiversityAndEcosystemsLineItems,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsDetailedAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsDetailedLineItems,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsLineItems,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionsRelatedToBiodiversityAndEcosystemsAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionsRelatedToBiodiversityAndEcosystemsLineItems,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToBiodiversityAndEcosystemsAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToBiodiversityAndEcosystemsLineItems,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesAbstract,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesLineItems,,xbrli:stringItemType,,,,
DisclosureOfScopeOfResilienceAnalysisInRelationToOwnOperationsAndUpstreamAndDownstreamValueChainAndInRelationToRisksConsideredInThatAnalysisExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowSystemicRisksHaveBeenConsideredBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowBiodiversityAndEcosystemsrelatedPolicyRelatesToMaterialBiodiversityAndEcosystemsrelatedImpactsExplanatory,,dtr-types:textBlockItemType,,,,
ActualAndPotentialImpactsOnBiodiversityAndEcosystemsAtOwnSiteLocationsAndInUpstreamAndDownstreamValueChainHaveBeenIdentifiedAndAssessed,,xbrli:booleanItemType,,,,
DisclosureOfHowEcologicalEntityspecificThresholdsWereDeterminedBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfHowLocalAndIndigenousKnowledgeAndNatureBasedSolutionsHaveBeenIncorporatedIntoBiodiversityAndEcosystemsrelatedActionExplanatory,,dtr-types:textBlockItemType,,,,
ThirdpartyStandardOfConductUsedInPolicyIsObjectiveAndAchievableBasedOnScientificApproachToIdentifyingIssuesAndRealisticInAssessingHowTheseIssuesCanBeAddressedUnderVarietyOfPracticalCircumstances,,xbrli:booleanItemType,,,,
DisclosureOfHowBiodiversityAndEcosystemsRelatedPolicyAddressesSocialConsequencesOfBiodiversityAndEcosystemsrelatedImpactsExplanatory,,dtr-types:textBlockItemType,,,,
PoliciesToAddressDeforestationHaveBeenAdopted,,xbrli:booleanItemType,,,,
DisclosureOfMetricsRelatedToMaterialImpactsOnBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfMetricsThatMeasureThreatStatusOfSpeciesAndHowActivitiesOrPressuresMayAffectThreatStatusExplanatory,,dtr-types:textBlockItemType,,,,
BiodiversityAndEcosystemsrelatedPolicyRelatesToMaterialDependenciesAndMaterialPhysicalAndTransitionRisksAndOpportunities,,xbrli:booleanItemType,,,,
DisclosureOfMetricsThatMeasureFunctionalConnectivityExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfTransitionPlanAndHowBiodiversityAndEcosystemImpactsDependenciesRisksAndOpportunitiesOriginateFromAndTriggerAdaptationOfStrategyAndBusinessModelExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowTransitionAndPhysicalRisksAndOpportunitiesRelatedToBiodiversityAndEcosystemsHaveBeenIdentifiedAndAssessedExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfPopulationSizeRangeWithinSpecificEcosystemsAndExtinctionRiskExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowResponsibilityForRespectingIdentifiedEcologicalThresholdsIsAllocatedBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfActivitiesNegativelyAffectingBiodiversitySensitiveAreasExplanatory,,dtr-types:textBlockItemType,,,,
AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionPlanBiodiversityAndEcosystems,,xbrli:booleanItemType,,,,
DisclosureOfMetricsThatMeasureMultipleSpeciesWithinEcosystemExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowBiodiversityAndEcosystemsrelatedPolicySupportsTraceabilityOfProductsComponentsAndRawMaterialsWithMaterialActualOrPotentialImpactsOnBiodiversityAndEcosystemsAlongValueChainExplanatory,,dtr-types:textBlockItemType,,,,
NegativeImpactsOnEcosystemServicesOfRelevanceToAffectedCommunitiesAreUnavoidable,,xbrli:booleanItemType,,,,
DisclosureOfListOfKeyStakeholdersInvolvedInKeyActionAndHowTheyAreInvolvedKeyStakeholdersNegativelyOrPositivelyImpactedByKeyActionAndHowTheyAreImpactedExplanatory,,dtr-types:textBlockItemType,,,,
DependenciesOnBiodiversityAndEcosystemsAndTheirServicesHaveBeenIdentifiedAndAssessedAtOwnSiteLocationsAndInUpstreamAndDownstreamValueChain,,xbrli:booleanItemType,,,,
AssessmentIncludesEcosystemServicesThatAreDisruptedOrLikelyToBeDisrupted,,xbrli:booleanItemType,,,,
SustainableLandOrAgriculturePracticesOrPoliciesHaveBeenAdopted,,xbrli:booleanItemType,,,,
DisclosureOfInvolvementOfStakeholdersInResilienceAnalysisBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfAdoptedPoliciesToManageMaterialImpactsRisksDependenciesAndOpportunitiesRelatedToBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
EcologicalThresholdsAndEntityspecificAllocationsWereTakenIntoConsiderationWhenSettingBiodiversityAndEcosystemrelatedTarget,,xbrli:booleanItemType,,,,
DisclosureOfMetricsUsedToManagePathwaysOfIntroductionAndSpreadOfInvasiveAlienSpeciesAndRisksPosedByInvasiveAlienSpeciesExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfPlansToMinimiseUnavoidableNegativeImpactsAndImplementMitigationMeasuresThatAimToMaintainValueAndFunctionalityOfPriorityServicesExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfMetricsThatMeasureChangesInEcosystemStructuralConnectivityExplanatory,,dtr-types:textBlockItemType,,,,
FinancingEffectsDirectAndIndirectCostsOfBiodiversityOffsets,,xbrli:monetaryItemType,,,,
DisclosureOfBiodiversityAndEcosystemsrelatedActionsAndResourcesAllocatedToTheirImplementationExplanatory,,dtr-types:textBlockItemType,,,,
LayerInMitigationHierarchyToWhichTargetCanBeAllocatedBiodiversityAndEcosystems,,enum2:enumerationSetItemType,,,,
AreaOfSitesOwnedLeasedOrManagedInOrNearProtectedAreasOrKeyBiodiversityAreasThatUndertakingIsNegativelyAffecting,,dtr-types:areaItemType,,,,
DisclosureOfAnticipatedFinancialEffectsOfMaterialBiodiversityAndEcosystemrelatedRisksAndOpportunitiesExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfEffectsConsideredRelatedImpactsAndDependenciesAndTimeHorizonsInWhichTheyAreLikelyToMaterialiseBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
BiodiversityOffsetsWereUsedInActionPlan,,xbrli:booleanItemType,,,,
KeyActionPlanIsCarriedOutOnlyByUndertakingUsingItsResourcesBiodiversityAndEcosystems,,xbrli:booleanItemType,,,,
DisclosureOfEcologicalThresholdsIdentifiedAndMethodologyUsedToIdentifyEcologicalThresholdsBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
NumberOfSitesOwnedLeasedOrManagedInOrNearProtectedAreasOrKeyBiodiversityAreasThatUndertakingIsNegativelyAffecting,,xbrli:integerItemType,,,,
BiodiversityAndEcosystemsrelatedPolicyRelatesToMaterialBiodiversityAndEcosystemsrelatedImpacts,,xbrli:booleanItemType,,,,
BiodiversityAndEcosystemsScenarioAnalysisHasBeenUsedToInformIdentificationAndAssessmentOfMaterialRisksAndOpportunitiesOverShortMediumAndLongtermTimeHorizons,,xbrli:booleanItemType,,,,
SiteRawMaterialProductionOrSourcingIsLikelyToNegativelyImpactBiodiversityAndEcosystems,,xbrli:booleanItemType,,,,
DisclosureOfBiodiversityAndEcosystemrelatedTargetsExplanatory,,dtr-types:textBlockItemType,,,,
ThirdpartyStandardOfConductUsedInPolicyIsVerifiableThroughIndependentCertifyingOrVerifyingBodiesWhichHaveDefinedAndRigorousAssessmentProceduresThatAvoidConflictsOfInterestAndAreCompliantWithIsoGuidanceOnAccreditationAndVerificationProceduresOrArticle52OfRegulationEcNo765NO2008,,xbrli:booleanItemType,,,,
TargetIsInformedByAndOrAlignedWithOtherBiodiversityAndEcosystemrelatedNationalPoliciesAndLegislation,,xbrli:booleanItemType,,,,
DisclosureOfHowBiodiversityAndEcosystemsrelatedPolicyAddressesProductionSourcingOrConsumptionFromEcosystemsThatAreManagedToMaintainOrEnhanceConditionsForBiodiversityExplanatory,,dtr-types:textBlockItemType,,,,
AreaCoveredByInvasiveAlienSpecies,,dtr-types:areaItemType,,,,
DisclosureOfMetricsOnSpeciesAtExtinctionRiskExplanatory,,dtr-types:textBlockItemType,,,,
TargetIsInformedByAndOrAlignedWithKunmingmontrealGlobalBiodiversityFramework,,xbrli:booleanItemType,,,,
DisclosureOfKeyAssumptionsMadeInResilienceAnalysisBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfWhetherKeyActionMayInduceSignificantNegativeSustainabilityImpactsBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
TimeHorizonsUsedInResilienceAnalysisBiodiversityAndEcosystems,,enum2:enumerationSetItemType,,,,
DisclosureOfHowPolicyRefersToRecognisedStandardsOrThirdpartyCertificationsOverseenByRegulatorsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfMetricsConsideredRelevantForStateOfSpeciesExplanatory,,dtr-types:textBlockItemType,,,,
BiodiversityAndEcosystemsrelatedPolicyAddressesSocialConsequencesOfBiodiversityAndEcosystemsrelatedImpacts,,xbrli:booleanItemType,,,,
KeyActionPlanIsPartOfWiderInitiativeToWhichUndertakingSignificantlyContributesBiodiversityAndEcosystems,,xbrli:booleanItemType,,,,
DisclosureOfHowConsultationsWithAffectedCommunitiesOnSustainabilityAssessmentsOfSharedBiologicalResourcesAndEcosystemsHaveBeenConductedExplanatory,,dtr-types:textBlockItemType,,,,
ThirdpartyStandardOfConductUsedInPolicyConformsToIsealCodeOfGoodPractice,,xbrli:booleanItemType,,,,
DisclosureOfMetricsThatMeasureConversionOverTimeOfLandCoverExplanatory,,dtr-types:textBlockItemType,,,,
BiodiversityOffsetsWereUsedInSettingTarget,,xbrli:booleanItemType,,,,
TargetIsInformedByAndOrAlignedWithRelevantAspectsOfEuBiodiversityStrategyFor2030,,xbrli:booleanItemType,,,,
ThirdpartyStandardOfConductUsedInPolicyIsDevelopedOrMaintainedThroughProcessOfOngoingConsultationWithRelevantStakeholdersWithBalancedInputFromAllRelevantStakeholderGroupsWithNoGroupHoldingUndueAuthorityOrVetoPowerOverContent,,xbrli:booleanItemType,,,,
DisclosureOfHowNegativeImpactsOnEcosystemServicesOfRelevanceToAffectedCommunitiesMayBeAvoidedExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowDependenciesOnBiodiversityAndEcosystemsAndTheirServicesHaveBeenIdentifiedAndAssessedAtOwnSiteLocationsAndInUpstreamAndDownstreamValueChainExplanatory,,dtr-types:textBlockItemType,,,,
ConsultationsWithAffectedCommunitiesOnSustainabilityAssessmentsOfSharedBiologicalResourcesAndEcosystemsHaveBeenConducted,,xbrli:booleanItemType,,,,
ThirdpartyStandardOfConductUsedInPolicyEncouragesStepwiseApproachAndContinuousImprovementInStandardAndItsApplicationOfBetterManagementPracticesAndRequiresEstablishmentOfMeaningfulTargetsAndSpecificMilestonesToIndicateProgressAgainstPrinciplesAndCriteriaOverTime,,xbrli:booleanItemType,,,,
BiodiversityAndEcosystemsrelatedPolicyAddressesProductionSourcingOrConsumptionFromEcosystemsThatAreManagedToMaintainOrEnhanceConditionsForBiodiversity,,xbrli:booleanItemType,,,,
KeyActionOccurrenceBiodiversityAndEcosystems,,enum2:enumerationItemType,,,,
DisclosureOfHowAffectedCommunitiesWereInvolvedInMaterialityAssessmentExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfMetricsThatMeasureQualityOfEcosystemRelativeToPredeterminedReferenceStateExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfSpecificSitesRawMaterialsProductionOrSourcingWithNegativeOrPotentialNegativeImpactsOnAffectedCommunitiesExplanatory,,dtr-types:textBlockItemType,,,,
ExplanationOfNeedForAppropriateConsultationsAndNeedToRespectDecisionsOfAffectedCommunitiesExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfBiodiversitysensitiveAreasImpactedExplanatory,,dtr-types:textBlockItemType,,,,
BiodiversityAndEcosystemProtectionPolicyCoveringOperationalSitesOwnedLeasedOrManagedInOrNearBiodiversitysensitiveAreaHasBeenAdopted,,xbrli:booleanItemType,,,,
DisclosureOfLanduseBasedOnLifeCycleAssessmentExplanatory,,dtr-types:textBlockItemType,,,,
EcologicalThresholdsAreEntityspecificBiodiversityAndEcosystems,,xbrli:booleanItemType,,,,
DisclosureOfQuantitativeInformationAboutAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesArisingFromBiodiversityAndEcosystemrelatedImpactsAndDependenciesExplanatory,,dtr-types:textBlockItemType,,,,
ActivitiesRelatedToSitesLocatedInOrNearBiodiversitysensitiveAreasNegativelyAffectTheseAreasByLeadingToDeteriorationOfNaturalHabitatsAndHabitatsOfSpeciesAndToDisturbanceOfSpeciesForWhichProtectedAreaHasBeenDesignated,,xbrli:booleanItemType,,,,
ItHasBeenConcludedThatItIsNecessaryToImplementBiodiversityMitigationMeasures,,xbrli:booleanItemType,,,,
DisclosureOfMetricsThatMeasureChangesOverTimeInManagementOfEcosystemExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowConsideredScenariosAreUpdatedAccordingToEvolvingConditionsAndEmergingTrendsBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfAdditionalInformationAboutProjectItsSponsorsAndOtherParticipantsBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfMetricsThatMeasureChangesInRelevantHabitatForThreatenedSpeciesAsProxyForImpactOnLocalPopulationSExtinctionRiskExplanatory,,dtr-types:textBlockItemType,,,,
MaterialNegativeImpactsWithRegardsToLandDegradationDesertificationOrSoilSealingHaveBeenIdentified,,xbrli:booleanItemType,,,,
SystemicRisksHaveBeenConsideredBiodiversityAndEcosystems,,xbrli:booleanItemType,,,,
TransitionAndPhysicalRisksAndOpportunitiesRelatedToBiodiversityAndEcosystemsHaveBeenIdentifiedAndAssessed,,xbrli:booleanItemType,,,,
DisclosureOfMetricsThatMeasureAreaCoverageOfEcosystemExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowBiodiversityAndEcosystemsrelatedPolicyRelatesToMaterialDependenciesAndMaterialPhysicalAndTransitionRisksAndOpportunitiesExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowPolicyLimitsProcurementFromSuppliersThatCannotDemonstrateThatTheyAreNotContributingToSignificantDamageToProtectedAreasOrKeyBiodiversityAreasExplanatory,,dtr-types:textBlockItemType,,,,
UndertakingHasSitesLocatedInOrNearBiodiversitysensitiveAreas,,xbrli:booleanItemType,,,,
DisclosureOfMetricsThatMeasureChangesInNumberOfIndividualsOfSpeciesWithinSpecificAreaExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfResultsOfResilienceAnalysisBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfMetricsThatMeasureChangesInSpatialConfigurationOfLandscapeExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfMetricsThatMeasureStructuralComponentsOfEcosystemConditionExplanatory,,dtr-types:textBlockItemType,,,,
