tag_id,qname,abstract,periodType
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsAbstract,False,duration
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsGeneralAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsGeneralAbstract,False,duration
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsLineItems,False,duration
esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AnticipatedFinancialEffectsFromMaterialTransitionRisksRealEstateAssetsTable,False,duration
esrs_AnticipatedFinancialEffectsFromMaterialWaterAndMarineResourcesRelatedRisksAndOpportunitiesTimeHorizonsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AnticipatedFinancialEffectsFromMaterialWaterAndMarineResourcesRelatedRisksAndOpportunitiesTimeHorizonsAbstract,False,duration
esrs_AnticipatedFinancialEffectsFromMaterialWaterAndMarineResourcesRelatedRisksAndOpportunitiesTimeHorizonsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AnticipatedFinancialEffectsFromMaterialWaterAndMarineResourcesRelatedRisksAndOpportunitiesTimeHorizonsLineItems,False,duration
esrs_AnticipatedFinancialEffectsFromMaterialWaterAndMarineResourcesrelatedRisksAndOpportunitiesTimeHorizonsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AnticipatedFinancialEffectsFromMaterialWaterAndMarineResourcesrelatedRisksAndOpportunitiesTimeHorizonsTable,False,duration
esrs_AnticorruptionAndAntibriberyTrainingDeliveryMethod,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AnticorruptionAndAntibriberyTrainingDeliveryMethod,False,duration
esrs_ApplicationOfCarbonPricingSchemesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ApplicationOfCarbonPricingSchemesAbstract,False,duration
esrs_ApplicationOfCarbonPricingSchemesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ApplicationOfCarbonPricingSchemesLineItems,False,duration
esrs_ApplicationOfCarbonPricingSchemesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ApplicationOfCarbonPricingSchemesTable,False,duration
esrs_ApproximateValueOfGHGEmissionsCoveredByInternalCarbonPricingSchemeMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ApproximateValueOfGHGEmissionsCoveredByInternalCarbonPricingSchemeMember,False,duration
esrs_AreaCoveredByInvasiveAlienSpecies,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AreaCoveredByInvasiveAlienSpecies,False,duration
esrs_AreaOfSitesOwnedLeasedOrManagedInOrNearProtectedAreasOrKeyBiodiversityAreasThatUndertakingIsNegativelyAffecting,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AreaOfSitesOwnedLeasedOrManagedInOrNearProtectedAreasOrKeyBiodiversityAreasThatUndertakingIsNegativelyAffecting,False,duration
esrs_AssessmentIncludesEcosystemServicesThatAreDisruptedOrLikelyToBeDisrupted,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AssessmentIncludesEcosystemServicesThatAreDisruptedOrLikelyToBeDisrupted,False,duration
esrs_AssessmentOfAssetsAndBusinessActivitiesConsideredToBeAtMaterialPhysicalRiskReliesOnOrIsPartOfProcessToDetermineMaterialPhysicalRiskAndToDetermineClimateScenarios,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AssessmentOfAssetsAndBusinessActivitiesConsideredToBeAtMaterialPhysicalRiskReliesOnOrIsPartOfProcessToDetermineMaterialPhysicalRiskAndToDetermineClimateScenarios,False,duration
esrs_AssessmentOfAssetsAndBusinessActivitiesConsideredToBeAtMaterialTransitionRiskReliesOnOrIsPartOfProcessToDetermineMaterialTransitionRisksAndToDetermineScenarios,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AssessmentOfAssetsAndBusinessActivitiesConsideredToBeAtMaterialTransitionRiskReliesOnOrIsPartOfProcessToDetermineMaterialTransitionRisksAndToDetermineScenarios,False,duration
esrs_Assets,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Assets,False,duration
esrs_AssetsAndActivitiesHaveBeenScreenedInOrderToIdentifyActualAndPotentialImpactsRisksAndOpportunitiesInOwnOperationsAndUpstreamAndDownstreamValueChain,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AssetsAndActivitiesHaveBeenScreenedInOrderToIdentifyActualAndPotentialImpactsRisksAndOpportunitiesInOwnOperationsAndUpstreamAndDownstreamValueChain,False,duration
esrs_AssetsAndActivitiesHaveBeenScreenedInOrderToIdentifyActualAndPotentialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesInOwnOperationsAndUpstreamAndDownstreamValueChain,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AssetsAndActivitiesHaveBeenScreenedInOrderToIdentifyActualAndPotentialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesInOwnOperationsAndUpstreamAndDownstreamValueChain,False,duration
esrs_AssetsAndBusinessActivitiesThatAreIncompatibleWithOrNeedSignificantEffortsToBeCompatibleWithTransitionToClimateneutralEconomyHaveBeenIdentified,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AssetsAndBusinessActivitiesThatAreIncompatibleWithOrNeedSignificantEffortsToBeCompatibleWithTransitionToClimateneutralEconomyHaveBeenIdentified,False,duration
esrs_AssetsAtAcuteMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AssetsAtAcuteMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,False,duration
esrs_AssetsAtChronicMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AssetsAtChronicMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,False,duration
esrs_AssetsAtMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AssetsAtMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,False,duration
esrs_AssetsAtMaterialTransitionRiskBeforeConsideringClimateMitigationActions,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AssetsAtMaterialTransitionRiskBeforeConsideringClimateMitigationActions,False,duration
esrs_AtLeastOneOfUndertakingSitesIsLocatedInAreaOfHighwaterStressAndIsNotCoveredByPolicy,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AtLeastOneOfUndertakingSitesIsLocatedInAreaOfHighwaterStressAndIsNotCoveredByPolicy,False,duration
esrs_AtriskFunctionsMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AtriskFunctionsMember,False,duration
esrs_AvailabilityOfChannelForRaisingConcernsIsNotSupportedForPeopleInOwnWorkforceNOValueChainWorkersNOAffectedCommunitiesNOConsumersAndEndusers,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AvailabilityOfChannelForRaisingConcernsIsNotSupportedForPeopleInOwnWorkforceNOValueChainWorkersNOAffectedCommunitiesNOConsumersAndEndusers,False,duration
esrs_AverageNumberOfDaysToPayInvoiceFromDateWhenContractualOrStatutoryTermOfPaymentStartsToBeCalculated,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AverageNumberOfDaysToPayInvoiceFromDateWhenContractualOrStatutoryTermOfPaymentStartsToBeCalculated,False,duration
esrs_AverageNumberOfTrainingHoursPerEmployeeAndOrNonemployee,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_AverageNumberOfTrainingHoursPerEmployeeAndOrNonemployee,False,duration
esrs_BaseYearFromWhichProgressIsMeasured,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BaseYearFromWhichProgressIsMeasured,False,duration
esrs_BaselineValueAgainstWhichProgressIsConsideredAbsoluteValue,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BaselineValueAgainstWhichProgressIsConsideredAbsoluteValue,False,duration
esrs_BaselineValueAgainstWhichProgressIsConsideredPercentage,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BaselineValueAgainstWhichProgressIsConsideredPercentage,False,duration
esrs_BaselineValueOfMeasurableTargetAbsoluteValue,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BaselineValueOfMeasurableTargetAbsoluteValue,False,duration
esrs_BaselineValueOfMeasurableTargetPercentage,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BaselineValueOfMeasurableTargetPercentage,False,duration
esrs_BaselineYearMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BaselineYearMember,False,duration
esrs_BasisForDeterminationOfWorkingConditionsAndTermsOfEmploymentForEmployeesNotCoveredByCollectiveBargainingAgreements,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BasisForDeterminationOfWorkingConditionsAndTermsOfEmploymentForEmployeesNotCoveredByCollectiveBargainingAgreements,False,duration
esrs_BasisForPreparationOfSustainabilityStatement,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BasisForPreparationOfSustainabilityStatement,False,duration
esrs_BiodiversityAndEcosystemProtectionPolicyCoveringOperationalSitesOwnedLeasedOrManagedInOrNearBiodiversitysensitiveAreaHasBeenAdopted,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemProtectionPolicyCoveringOperationalSitesOwnedLeasedOrManagedInOrNearBiodiversitysensitiveAreaHasBeenAdopted,False,duration
esrs_BiodiversityAndEcosystemsScenarioAnalysisHasBeenUsedToInformIdentificationAndAssessmentOfMaterialRisksAndOpportunitiesOverShortMediumAndLongtermTimeHorizons,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemsScenarioAnalysisHasBeenUsedToInformIdentificationAndAssessmentOfMaterialRisksAndOpportunitiesOverShortMediumAndLongtermTimeHorizons,False,duration
esrs_BiodiversityAndEcosystemsrelatedMetricsAreMandatoryRequiredByLegislation,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemsrelatedMetricsAreMandatoryRequiredByLegislation,False,duration
esrs_BiodiversityAndEcosystemsrelatedMetricsAreVoluntary,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemsrelatedMetricsAreVoluntary,False,duration
esrs_BiodiversityAndEcosystemsrelatedPolicyAddressesProductionSourcingOrConsumptionFromEcosystemsThatAreManagedToMaintainOrEnhanceConditionsForBiodiversity,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemsrelatedPolicyAddressesProductionSourcingOrConsumptionFromEcosystemsThatAreManagedToMaintainOrEnhanceConditionsForBiodiversity,False,duration
esrs_BiodiversityAndEcosystemsrelatedPolicyAddressesSocialConsequencesOfBiodiversityAndEcosystemsrelatedImpacts,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemsrelatedPolicyAddressesSocialConsequencesOfBiodiversityAndEcosystemsrelatedImpacts,False,duration
esrs_BiodiversityAndEcosystemsrelatedPolicyRelatesToMaterialBiodiversityAndEcosystemsrelatedImpacts,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemsrelatedPolicyRelatesToMaterialBiodiversityAndEcosystemsrelatedImpacts,False,duration
esrs_BiodiversityAndEcosystemsrelatedPolicyRelatesToMaterialDependenciesAndMaterialPhysicalAndTransitionRisksAndOpportunities,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemsrelatedPolicyRelatesToMaterialDependenciesAndMaterialPhysicalAndTransitionRisksAndOpportunities,False,duration
esrs_BiodiversityAndEcosystemsrelatedPolicySupportsTraceabilityOfProductsComponentsAndRawMaterialsWithMaterialActualOrPotentialImpactsOnBiodiversityAndEcosystemsAlongValueChain,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemsrelatedPolicySupportsTraceabilityOfProductsComponentsAndRawMaterialsWithMaterialActualOrPotentialImpactsOnBiodiversityAndEcosystemsAlongValueChain,False,duration
esrs_BiodiversityAndEcosystemsrelatedTargetAddressesShortcomingsRelatedToDoNoSignificantHarmCriteriaForBiodiversity,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemsrelatedTargetAddressesShortcomingsRelatedToDoNoSignificantHarmCriteriaForBiodiversity,False,duration
esrs_BiodiversityAndEcosystemsrelatedTargetAddressesShortcomingsRelatedToSubstantialContributionCriteriaForBiodiversity,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityAndEcosystemsrelatedTargetAddressesShortcomingsRelatedToSubstantialContributionCriteriaForBiodiversity,False,duration
esrs_BiodiversityOffsetsWereUsedInActionPlan,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityOffsetsWereUsedInActionPlan,False,duration
esrs_BiodiversityOffsetsWereUsedInSettingTarget,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiodiversityOffsetsWereUsedInSettingTarget,False,duration
esrs_BiogenicEmissionsOfCO2FromCombustionOrBiodegradationOfBiomassNotIncludedInScope1GHGEmissions,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiogenicEmissionsOfCO2FromCombustionOrBiodegradationOfBiomassNotIncludedInScope1GHGEmissions,False,duration
esrs_BiogenicEmissionsOfCO2FromCombustionOrBiodegradationOfBiomassNotIncludedInScope2GHGEmissions,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiogenicEmissionsOfCO2FromCombustionOrBiodegradationOfBiomassNotIncludedInScope2GHGEmissions,False,duration
esrs_BiogenicEmissionsOfCO2FromCombustionOrBiodegradationOfBiomassThatOccurInUpstreamAndDownstreamValueChainNotIncludedInScope3GHGEmissions,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BiogenicEmissionsOfCO2FromCombustionOrBiodegradationOfBiomassThatOccurInUpstreamAndDownstreamValueChainNotIncludedInScope3GHGEmissions,False,duration
esrs_BoardsGenderDiversityRatio,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BoardsGenderDiversityRatio,False,duration
esrs_BreakdownOfRevenueAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BreakdownOfRevenueAbstract,False,duration
esrs_BreakdownOfRevenueLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BreakdownOfRevenueLineItems,False,duration
esrs_BreakdownOfRevenueTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_BreakdownOfRevenueTable,False,duration
esrs_CH4Member,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CH4Member,False,duration
esrs_CO2Member,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CO2Member,False,duration
esrs_CalibrationTestsOfAmsWereUndertakenAndVerificationOfPeriodicMeasurementByIndependentLabsWasEnsured,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CalibrationTestsOfAmsWereUndertakenAndVerificationOfPeriodicMeasurementByIndependentLabsWasEnsured,False,duration
esrs_CapExShadowPriceMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CapExShadowPriceMember,False,duration
esrs_CapitalExpendituresCapExInConjunctionWithMajorIncidentsAndDepositsPollution,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CapitalExpendituresCapExInConjunctionWithMajorIncidentsAndDepositsPollution,False,duration
esrs_CarbonCreditsAreUsedSeparatelyFromGHGEmissionsAndGHGEmissionReductionTargets,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CarbonCreditsAreUsedSeparatelyFromGHGEmissionsAndGHGEmissionReductionTargets,False,duration
esrs_CarbonCreditsOutsideValueChainPlannedToBeCancelledInFutureAreBasedOnExistingContractualAgreements,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CarbonCreditsOutsideValueChainPlannedToBeCancelledInFutureAreBasedOnExistingContractualAgreements,False,duration
esrs_CarbonPriceAppliedForEachMetricTonneOfGreenhouesGasEmission,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CarbonPriceAppliedForEachMetricTonneOfGreenhouesGasEmission,False,duration
esrs_CarbonPriceUsedInInternalCarbonPricingSchemeIsConsistentWithCarbonPriceUsedInFinancialStatements,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CarbonPriceUsedInInternalCarbonPricingSchemeIsConsistentWithCarbonPriceUsedInFinancialStatements,False,duration
esrs_CarbonPricesForImpairmentTestingMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CarbonPricesForImpairmentTestingMember,False,duration
esrs_CarryingAmountOfAssetsAtMaterialPhysicalRisk,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CarryingAmountOfAssetsAtMaterialPhysicalRisk,False,duration
esrs_CarryingAmountOfAssetsAtMaterialTransitionRisk,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CarryingAmountOfAssetsAtMaterialTransitionRisk,False,duration
esrs_CarryingAmountOfLiabilitiesAtMaterialTransitionRisk,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CarryingAmountOfLiabilitiesAtMaterialTransitionRisk,False,duration
esrs_CarryingAmountOfRealEstateAssets,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CarryingAmountOfRealEstateAssets,False,duration
esrs_CarryingAmountOfRealEstateAssetsForWhichEnergyConsumptionIsBasedOnInternalEstimates,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_CarryingAmountOfRealEstateAssetsForWhichEnergyConsumptionIsBasedOnInternalEstimates,False,duration
esrs_Category10ProcessingOfSoldProductsMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category10ProcessingOfSoldProductsMember,False,duration
esrs_Category11CloudComputingAndDataCentreServicesMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category11CloudComputingAndDataCentreServicesMember,False,duration
esrs_Category11UseOfSoldProductsMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category11UseOfSoldProductsMember,False,duration
esrs_Category12EndoflifeTreatmentOfSoldProductsMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category12EndoflifeTreatmentOfSoldProductsMember,False,duration
esrs_Category13DownstreamLeasedAssetsMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category13DownstreamLeasedAssetsMember,False,duration
esrs_Category14FranchisesMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category14FranchisesMember,False,duration
esrs_Category15InvestmentsMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category15InvestmentsMember,False,duration
esrs_Category1PurchasedGoodsAndServicesMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category1PurchasedGoodsAndServicesMember,False,duration
esrs_Category2CapitalGoodsMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category2CapitalGoodsMember,False,duration
esrs_Category2IndirectGHGEmissionsFromImportedEnergyMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category2IndirectGHGEmissionsFromImportedEnergyMember,False,duration
esrs_Category3FuelAndEnergyrelatedActivitiesMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category3FuelAndEnergyrelatedActivitiesMember,False,duration
esrs_Category3IndirectGHGEmissionsFromTransportationMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category3IndirectGHGEmissionsFromTransportationMember,False,duration
esrs_Category41IndirectGHGEmissionsFromGoodsPurchasedByOrganizationMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category41IndirectGHGEmissionsFromGoodsPurchasedByOrganizationMember,False,duration
esrs_Category42IndirectGHGEmissionsFromServicesUsedByOrganizationMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category42IndirectGHGEmissionsFromServicesUsedByOrganizationMember,False,duration
esrs_Category4IndirectGHGEmissionsFromProductsUsedByOrganizationMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category4IndirectGHGEmissionsFromProductsUsedByOrganizationMember,False,duration
esrs_Category4UpstreamTransportationAndDistributionMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category4UpstreamTransportationAndDistributionMember,False,duration
esrs_Category5IndirectGHGEmissionsAssociatedWithUseOfProductsFromOrganizationMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Category5IndirectGHGEmissionsAssociatedWithUseOfProductsFromOrganizationMember,False,duration
